|117205|||Zakład Wodociagów i|Kanalizacji Sp. z o.o.|ul.Golisza 10||PL|71-682|SZCZECIN|C|91/4221261||
|117206|||PROTERM Barczewski,Kaczmarek|Kłos Sp.J|ul.Górzyskowo 12||PL|85-157|BYDGOSZCZ|C|||
|117207|||"PHP ""HYDRO"""|Eugeniusz&Arkadiusz Dobroń|ul. Gronowska 4A||PL|64-100|LESZNO|C|065/52-54-100||
|117208|||Przedsiębiorstwo Budowlane|"""JANBUD"" Sp. z o.o."|ul. Okrzei 104||PL|68-200|ŻARY|C|0684705220||
|117209|||"Z.H.U.""ANA"" s.j. J.Rzechuła-"|M.Rzechuła-A.l.Wasiulewska|ul. Bryczkowskiego 1A||PL|70-888|SZCZECIN|C|91/46-20-358||
|117210|||Miejskie Przedsiębiorstwo|Wodociągów i Kanalizacji S.A.|ul. Senatorska 1||PL|30-106|KRAKÓW|C|(12) 637 56 96||
|117211|||UNIMAX S.A.||ul. Okrzei 35||PL|25-526|KIELCE|C|41/368-08-54||
|117212|||Ins Metal-Armatura|Jadwiga Greczyn|ul.Towarowa 14||PL|10-417|Olsztyn|C|89/538-86-54||
|117213|||Wodociągi Dębickie Spółka z|ograniczoną odpowiedzialnością|ul. Kosynierów Racławickich 35||PL|39-200|DĘBICA|C|(14) 67 05 171||
|117214|||Bims Plus FHH Spółka z|ograniczoną odpowiedzialnością|ul. Toruńska 151||PL|85-880|BYDGOSZCZ|C|052/326-96-47||
|117215|||Agencja Usługowo- Handlowa GES|Grendysz Kazimierz|ul. Zakładowa 2||PL|45-122|OPOLE|C|(077) 454 72 21||
|117217|||Przedsiębiorstwo Wodociągów|i Kanalizacji Sp. z o.o.|ul. Przemysłowa 4||PL|99-300|KUTNO|C|24/253-34-89||
|117218|||TADMAR Sp. z o.o.|Hurtownia Stargard Szczeciński|ul.Limanowskiego 32||PL|73-110|STARGARD SZCZECIŃSKI|C|||
|117219|||Polski Koncern Naftowy ORLEN|Spółka Akcyjna|ul.Chemików 7||PL|09-411|PŁOCK|C|||
|117220|||Zakład Instalacji Sanitarnych|Waldemar Mróz|ul. 11 Listopada 50||PL|07-410|OSTROŁĘKA|C|029/760-56-04||
|117221|||Wodociągi Zachodniopomorskie|Spółka z o.o.|ul. I Brygady Legion 8-10||PL|72-100|GOLENIÓW|C|91/418-44-31||
|117222|||PROMAR Zakład Usługowy|Krzysztof Prokopczyk|ul. Skaryszewska 6||PL|26-600|RADOM|C|48/365-11-91||
|117223|||BIMS PLUS FHH Spółka z|ograniczoną odpowiedzialnością|Stanowice, ul. Klonowa 1||PL|55-200|OŁAWA|C|71/301-11-26||
|117224|||"""SANITECH"" Przemysław Ordon"|Czestochowa|ul.Św.Rocha 130||PL|42-202|CZĘSTOCHOWA|C|(34) 368 00 74||
|117225|||Przedsiębiorstwo Wodociągów i|Kanalizacji Sp. z o.o.|ul. ks. B.Jaśkowskiego 14||PL|88-100|INOWROCŁAW|C|52/357-40-71||
|117226|||Strabag Sp. z o.o.||ul.Parzniewska 10||PL|05-800|PRUSZKÓW|C|(22 71 44 800||
|117227|||Przedsiębiorstwo Wodociągów i|Kanalizacji Spółka z o.o.|ul.Bugno 2||PL|78-400|SZCZECINEK|C|||
|117228|||Zakład Instalacji Wod.-Kan.,|C.O., i Gaz|ul. Wyzwolenia 22||PL|43-190|MIKOŁÓW|C|(32) 22 60 900||
|117229|||"""TERMAPOL""Technika Grzewcza"|i Sanitarna Włodzimierz Galach|ul. Dzieci Polskich 16||PL|97-200|TOMASZÓW MAZowiecki|C|||
|117230|||CEZ Chorzów|"""ELCHO"" Spółka z ograniczoną"|ul.Marii Skłodowskiej-Curie 30||PL|41-503|CHORZÓW|C|(32) 770 42 30||
|117231|||Miejskie Przedsiębiorstwo Wodociągó|i Kanalizacji w Lublinie Sp. z o.o|Al. J.Piłsudskiego 15||PL|20-407|LUBLIN|C|||
|117232|||AWK Armatura Wodociągi i|Kanalizacja Kozioł Andrzej|ul. Ślężna 146-148||PL|53-111|WROCŁAW|C|71/391-26-76||
|117233|||Przedsiębiorstwo Komunalne|Spółka z o.o.|ul. Ratuszowa 3||PL|64-510|WRONKI|C|67/254-01-63||
|117234|||Przedsiębiorstwo Handlowo-|Instalacyjne INSTALACJA Antoni|ul. Marecka 68 A||PL|05-220|ZIELONKA|C|||
|117235|test||RUREX Sp. z o.o.||ul. Bodycha 8A||PL|05-816|OPACZ|R|22/723-00-57||
|117236|||Zakład Usług Wykonawczych w|zakresie instalacji rurowych|ul. Heleny Rzepeckiej 21||PL|60-465|POZNAŃ|C|||
|117237|||Komunalne Przedsiębiorstwo|Wodociągów i Kanalizacji|ul. Powstańców Wlkp. 76||PL|89-200|SZUBIN|C|052-391-03-60||
|117238|test||PGKiM Spółka z organiczoną odpowied|w Drezdenku|ul Pierwszej Brygady 21a||PL|66-530|DREZDENKO|R|095-762-07-55||
|117239|||Przedsiębiorstwo Komunalne|Spółka z o.o.|ul. Fabryczna 5||PL|63-300|PLESZEW|C|062/74-22-151||
|117240|||BIMS PLUS FHH spółka z|ograniczoną odpowiedzialnością|ul. Mikołowska 31||PL|41-400|MYSŁOWICE|C|(32) 731 41 00||
|117241|||Przedsiębiorstwo Budowlane|"""BUDOMONT"" Spółka z ograni"|ul. Polna 3a||PL|37-100|ŁAŃCUT|C|(17) 225 66 87||
|117242|||RZOŃCA Sp. z o.o.STARY NUMER!!!(40||ul.Żabia 2a||PL|18-400|ŁOMŻA|C|085/745-46-56||
|117243|||Zakład Budowlany|Stanisław Andrysiewicz|ul. Kopernika 32||PL|39-400|TARNOBRZEG|C|||
|117244|||BOHAMET SPÓŁKA AKCYJNA||ul. Toruńska 2,Ciele||PL|86-005|BIAŁE BŁOTA|C|52/32-03-919||
|117245|test||Gniewińskie Przedsiębiorstwo|Komunalne Sp. z o.o|Kostkowo, ul. Wejherowska 24||PL|84-250|GNIEWINO|R|||
|117246|||Zakład Produkcyjno- Usługowo-|"Handlowy ""KUBAPOL"""|Dobieszyn 102||PL|38-460|JEDLICZE|C|(18) 435 24 02||
|117247|||PHU EKOMA|s.c.K.H.A. Kiełtyka|ul.Przyczółkowa 152||PL|02-968|WARSZAWA|C|022/894-64-47||
|117248|||Zakład Wodociągów|i Kanalizacji Spółka z o.o.|ul. Podmiejska 3||PL|78-500|DRAWSKO POMORSKIE|C|094/363-34-67||
|117249|||SYSTEM Firma Handlowo-Usługowa||ul. Słupska 1||PL|93-457|ŁÓDŹ|C|042 684-33-00||
|117250|test||Przedsiębiorstwo Gospodarki Komunal|i Mieszkaniowej w Sandomierzu Sp.|ul.Przemysłowa 12||PL|27-600|SANDOMIERZ|R|015/832-23-26||
|117251|||PIB INFRA Sp. z o.o.||ul. Podmiejska 15c||PL|66-400|GORZÓW WLKP.|C|0957322251||
|117252|||KANWOD SP. J. Przedsiębiorstwo|Robót Sanitarnych|ul. Zimna 7||PL|65-707|ZIELONA GÓRA|C|0683282470||
|117253|||"Przedsiębiorstwo ""WOD-INŻ"""|Sp. z o.o.|ul. Modlińska 270||PL|03-152|WARSZAWA|C|22/614-89-95||
|117254|||Metrolog Sp. z o.o.||ul. Kościuszki 97||PL|64-700|CZARNKÓW|C|0-67 255-34-39||
|117255|||Przedsiębiorstwo Komunalne|Sp. z o.o.|ul. Studziwodzka 37||PL|17-100|BIELSK PODLASKI|C|||
|117256|||Dolnośląska Spółka Gazownictwa|Sp. z o.o. Oddział|||PL|59-900|ZGORZELEC|C|075 / 7722358||
|117257|||Saint Gobain Polska Sp. z o.o.||ul. Szklanych Domów 1||PL|42-530|Dąbrowa Górnicza|C|071/33-46-361||
|117259|||BUDIMEX DROMEX SA||ul. Wołowska 92a||PL|60-167|POZNAŃ|C|||
|117260|||SANPOL Sp. z o.o.||ul. Pokrzywno 8||PL|61-315|POZNAŃ|C|71/37-08-700||
|117261|||Muehsam Jan Krzysztof i Wspólnicy S||ul. Patriotów 341||PL|04-760|WARSZAWA|C|022 / 517 30 40||
|117262|||Rejonowe Przedsiębiorstwo Wodociągó|i Kanalizacji w Tychach S.A.|ul. Sadowa 4||PL|43-100|TYCHY|C|(32) 325 70 78||
|117263|||Budimex Dromex S.A.|Oddział Zachodni|ul. Wołkowyska 92a||PL|60-167|POZNAŃ|C|061/810-17-34||
|117264|||Calanbau TPI||ul. Aleje Jerozolimskie 200||PL|02-486|WARSZAWA|C|022578-12-73||
|117265|||Miejskie Przedsiębiorstwo|Wodociagów i Kanalizacji Sp. z o.o.|ul. Cicha 8||PL|26-110|SKARŻYSKO-KAMIENNA|C|0041/253 22 73||
|117266|||RESPOL EXPORT-IMPORT Sp.z o.o.||ul Bukowiecka 73||PL|83-893|WARSZAWA|C|(22) 265 95 34||
|117267|||Miejskie Przedsiębiorstwo|Gospodarki Komunalnej Sp. z o.o.|ul.Stefana Okrzei 6||PL|73-110|STARGARD SZCZECIŃSKI|C|091/577-18-72||
|117268|||"""Instalator"" Spółka"|z ograniczoną|ul. Pszczyńska 20||PL|43-175|WYRY|C|(32) 326 09 93||
|117269|||Zakład Usług Komunalnych|Sp. z o.o.|ul. Wyzwolenia 15||PL|62-070|DOPIEWO|C|61/81-48-231||
|117270|||INTERAM Przedsiębiorstwo|Handlowo-Usługowe|ul. Krzemieniecka 60 a||PL|54-613|WROCŁAW|C|071/78-78-333||
|117271|||REMY Sp. z .o.o.||Głogów, ul. Żukowicka 1||PL|67-231|ŻUKOWICE|C|076/747-72-70||
|117272|||Miejskie Przedsiębiorstwo Wodociągó|i Kanalizacji Spółka z o.o.|ul. Toruńska 146||PL|87-800|WŁOCŁAWEK|C|||
|117273|||NAFTOREMONT Sp. z o.o.||ul. Zglenickiego 46||PL|09-411|PŁOCK|C|058/324 23 99||
|117274|||Instal-Bud sp.j.|Dorota i Franciszek Poschwald|ul. Mickiewicza 4/3||PL|64-300|NOWY TOMYŚL|C|604 216-994||
|117275|||Przedsiębiorstwo Budownictwa|Wodnego w Warszawie SA|ul. Modlińska 17||PL|03-199|WARSZAWA|C|022/811-78-21||
|117276|||ZŁOTE RUNO Sp. z o.o.||Koszykowa 59/2||PL|00-660|WARSZAWA|C|||
|117277|||Zakład Wodociągów|i Kanalizacj Spółka z|ul. 1-go Maja 8||PL|47-400|RACIBÓRZ|C|(32) 415 26 70||
|117278|||PLAST-BUD Zofia i Kazimierz|Olszewscy Spółka Jawna|ul.Bielińska 2||PL|06-400|CIECHANÓW|C|||
|117279|||Przedsiębiorstwo Inżynieryjno-|"Projektowe ""BinŻ"" Sp. z o.o."|ul. Olsztyńska 3||PL|97-400|BEŁCHATÓW|C|044/635-60-64||
|117280|||PCC Rokita S.A.||ul. Sienkiewicza 4||PL|56-120|BRZEG DOLNY|C|667650314||
|117281|||Przedsiębiorstwo Robót|Inżynieryjnych Spółka z o.o.|ul. Komunalna 8||PL|62-700|TUREK|C|063/278-43-67||
|117282|||ENGIE Technika Instalacyjna|Sp. z o.o.|ul. Czerniakowska 58||PL|00-717|WARSZAWA|C|223318682||
|117283|||Operator Gazociągów Przesyło-|wych Gaz- System S.A.|ul. Wodzisławska 54||PL|44-266|ŚWIERKLANY DOLNE|C|(32) 439 25 00||
|117284|||Zakład Produkcyjno- Handlowy|"""ZAB- BUD"" Maria Szymborska"|ul. Wiejska 14||PL|41-800|ZABRZE|C|(32) 271 33 97||
|117285|||TKT Engineering Sp. z o.o.|ul. Pryzmaty 4|||PL|02-226|WARSZAWA|C|22 / 485 40 00||
|117286|||Firma Handlowo- Usługowa|INSTAL SOCHA Spółka Jawna|ul. Piłsudskiego 25||PL|38-200|JASŁO|C|(13) 446 54 66||
|117287|||"""POL-PLUS"" Systemy Grzewcze"|Sp. z o.o.|ul. Objazdowa 6||PL|65-752|ZIELONA GÓRA|C|068/453-55-55||
|117288|||"""DOMAR"" Kazimierz Domaracki"||Tatów 3||PL|76-039|BIESIEKIERZ|C|94/31-60-943||
|117289|||Tad- Bud Spółka|z ograniczoną|ul. Krakowska 1||PL|33-113|ZGŁOBICE|C|||
|117290|||Zakład Gospodarki Komunalnej||ul. Pocztowa 2||PL|89-410|WIĘCBORK|C|052/389-61-60||
|117291|||SANITEX Sp. z o.o.||ul. Niemcewicza 5||PL|66-400|GORZÓW WLKP.|C|095 / 72-77-055||
|117292|||Przedsiębiorstwo Robót Wodnych|"i Ekologicznych ""EKO-WOD"""|ul. Towarowa 12-14||PL|58-100|ŚWIDNICA|C|074/852-40-15||
|117293|||JARO Spółka Akcyjna||Jaroszów 130C||PL|58-120|JAROSZÓW|C|07/854-98-15||
|117294|||Firma Gutkowski||ul. 17 Stycznia 92||PL|64-100|LESZNO|C|065/525-67-57||
|117295|||Zakład Komunalny w Halinowie||ul. Józefa Piłsudskiego 77||PL|05-074|HALINÓW|C|22/760 40 15||
|117296|||Przedsiębiorstwo Wodociągów|"i Kanalizacji ""NYSA"""|ul. Bohaterów Getta 1A||PL|59-900|ZGORZELEC|C|75/645-68-60||
|117297|||Przedsiębiorstwo Budownictwa|Górniczego i Enenrgetycznego|ul. Młodych Enenrgetyków 3||PL|59-916|BOGATYNIA|C|75/772-38-22||
|117298|||PRIM Spółka Akcyjna||ul. Fabryczna 8||PL|41-404|MYSŁOWICE|C|(32) 317 05 97||
|117299|||Veolia Water Technologies Sp. z o.||ul. Puławska 2||PL|02-566|Warszawa|C|||
|117300|||Przedsiębiorstwo Wodociagów|i Kanalizacji Sp. z o.o.|ul. Słowackiego 29||PL|17-200|HAJNÓWKA|C|085/682-39-00||
|117301|||"P.P.H.U. ""NIEWIADOMSKI"""|Władysław Niewiadomski|ul. Pamiątkowa 32||PL|66-300|MIĘDZYRZECZ|C|95/742-93-71||
|117302|test||Przedsiębiorstwo Wodociągów|i Kanalizacji Spółka z o.o.|ul. Iglasta 5||PL|27-200|STARACHOWICE|R|41/274-53-24||
|117303|||Volkswagen Poznań Sp. z o.o.||ul. Warszawska 349||PL|61-060|POZNAŃ|C|61/876-15-51||
|117304|||"P.H.U. ""ASBUD"" S.C."|ul. Bluszczowa 17|||PL|62-200|GNIEZNO|C|||
|117305|||TAKO AR Sp. z o.o.||ul. Pełczyńska 8||PL|51-180|WROCŁAW|C|||
|117306|||"Elektrociepłownia ""Będzin"""||ul. Małobądzka 141||PL|42-500|BĘDZIN|C|(32)26 79 943||
|117307|||"PPUH ""M&R"" Spółka Jawna Rybka"|Kazimierz, Szczyrek Ryszard|ul. Peryferyjna 14||PL|25-562|KIELCE|C|41/344-33-75||
|117308|test||Zakład Produkcyjno-Usługowo-|"Handlowy ""JONKA"" Maria Adamowic|ul.Rynkowska 2-4||PL|85-569|BYDGOSZCZ|R|52 / 327-11-52||
|117309|||Zakład Wodociągów i Kanalizacji|w Krynicy Zdroju|ul. Józefa Kraszewskiego 37||PL|33-380|KRYNICA ZDRÓJ|C|||
|117310|||Polimex-Mostostal S.A.|ul. Czackiego 15/17|||PL|00-950|WARSZAWA|C|||
|117311|||Przedsiębiorstwo Wielobranżowe EKO-|"""EKO-BUD"" S.C. A. A. Zagrobelni"|ul. Lechicka 58||PL|75-845|KOSZALIN|C|94/347-10-00||
|117312|||Grodziskie Przedsiębiorstwo|Komunalne Spółka z o.o.|ul. Kościańska 32||PL|62-065|GRODZISK WLKP.|C|61/44-47-186||
|117313|||Jarosław Halarewicz,|Henryk Bogusz BOHAMET-|||PL|86-005|BIAŁE BŁOTA|C|52/58 16 755||
|117314|||"""ANDAREX"" D. Nazarczuk"|A. Mosiejczuk spółka jawna|ul.Asfaltowa 16||PL|05-070|SULEJÓWEK|C|22/783 20 49||
|117315|test||Miejski Zakład Wodociągów|i Kanalizacji Sp. z o.o.|ul. Św.Maksymiliana Kolbe 25 A||PL|32-650|KĘTY|R|(33) 845 22 78||
|117316|||"F.U.H ""Monter"""|Artur Kasprzyk|ul. Matejki 6||PL|32-700|BOCHNIA|C|601594472||
|117317|||Miejski Zakład Wodociągów|i Kanalizacji Sp. z o.o.|ul. Podlesie 30||PL|34-130|KALWARIA ZEBRZYDOWSKA|C|(33) 876-61-35||
|117318|||Therm-Instal||ul. Piłsudskiego 143||PL|92-236|ŁÓDŹ|C|606-332-906||
|117319|||"""MANICO"" Mariusz Niełacny"||ul. 11 Listopada 20/10||PL|74-101|GRYFINO|C|91/416-46-51||
|117320|||Instal Kraków S.A.||ul. Konstantego Brandla 1||PL|30-732|KRAKÓW|C|(12) 652 22 99||
|117321|||HTI BP Spółka z ograniczoną|odpowiedzialnością ZACHÓD|ul. Wichrowa 28||PL|60-449|POZNAŃ|C|||
|117322|||Warbud S.A.||ul. Domaniewska 32||PL|02-672|WARSZAWA|C|||
|117323|||Przedsiębiorstwo|"""Wisła Armatura"" S.C."|ul.Szyby Rycerskie 22K||PL|41-909|Bytom|C|(32) 32 246 20||
|117324|||Zakład Wodociągów i Usług|Komunalnych|ul. Betonowa 1A||PL|86-005|BIAŁE BŁOTA|C|||
|117325|||"Przedsiębiorstwo Usługowe ""EKOKAN|Sp. z o.o.|ul. Kwiatkowskiego 8||PL|33-101|TARNÓW|C|(14) 637 45 98||
|117326|test||Prom Dragon Sp. z o.o.||ul. Zebrzydowicka 117||PL|44-200|RYBNIK|R|(32) 739 55 57||
|117327|||INTERIDE Sp. z o.o.||ul. Gałczyńskiego 15||PL|81-198|SUCHY DWÓR|C|58/665 73 17||
|117328|||HYDRO-VACUUM S.A.||ul. Droga Jeziorna 8||PL|86-303|GRUDZIĄDZ|C|56/4507 400||
|117329|||VALMARK SP. Z O.O.|ul. Jutrzenki 21|||PL|02-230|WARSZAWA|C|22/868 58 58||
|117330|||BIMS PLUS FHH SP.Z.O.O||ul. Papiernicza 7||PL|92-312|ŁÓDŹ|C|042/649-30-33||
|117331|||Instalator|Maria Chorągwicka- Krzysztoń|ul. Pszczyńska 20||PL|43-175|WYRY|C|(32) 323 04 35||
|117332|||SWISS KRONO Sp. z o.o.||ul. Serbska 56||PL|68-200|ŻARY|C|||
|117333|||Edytmark, Bogacki Marek||ul.Graniczna 8||PL|34-120|Roczyny|C|602470958||
|117334|||Wilga Sp. z o.o.||ul. Jagiellońska 59/ 65||PL|42-200|CZĘSTOCHOWA|C|(32) 354 04 04||
|117335|||BMsonic Biotechnika s.c.|K. Małecki, J.Bogdański|ul. Krzywa 30||PL|05-092|Łomianki|C|||
|117336|||Watertech D.Grzelak-Kowalczyk||ul.Świtezianki 16||PL|91-496|ŁÓDŹ|C|042-6588511||
|117337|||Przedsiębiorstwo Gospodarki Komunal|i Mieszkaniowej Staszów|ul.Wojska Polskiego 3||PL|28-200|STASZÓW|C|015-8642641||
|117338|||P.P.U.H. Supron 1 Sp. Jawna|Z. Piasny, Z. Czarnota|ul. Kluczewska 3||PL|32-300|OLKUSZ|C|(32) 64 55 222||
|117339|||HSH Spółka Cywilna|J.Sztrąf T.Pietrzak|ul. Kolumny 253||PL|93-647|Łódź|C|042-6499688||
|117340|||ENBE S.C.||ul. Rzemieślnicza 3||PL|81-855|SOPOT|C|058/551-70-99||
|117341|||Zakład Usług Budowlanych|"""INWOKAN"""|ul. Różana 5||PL|07-200|WYSZKÓW|C|||
|117342|||Goleniowskie Wodociągi i|Kanalizacja Sp. z o.o.|ul. I Brygady Legionów 18a||PL|72-100|GOLENIÓW|C|91/881 23 28||
|117343|||Rewital-Serwis Sp. z o.o.||ul. Ks.mjr.K.Woźniaka 7||PL|40-389|KATOWICE|C|(32) 759 30 05||
|117344|||PPHU JANCZES|Czesław Morawiec|ul. Partyzancka 17/19||PL|95-200|PABIANICE|C|||
|117345|||EKOINSTAL Sp. z o.o.||Sierakowice Prawe 141 D||PL|96-100|SKIERNIEWICE|C|||
|117346|||Przedsiębiorstwo Budowlano-|"Melioracyjne ""TOLOS"" Sp. J."|os. Ks. Władysława 8D 10||PL|44-240|ŻORY|C|||
|117347|||Euroglas Polska Sp.z.o.o||Osiedle Niewiadów 65||PL|97-225|Ujazd|C|044/7194500||
|117348|||HTI BP sp. z o.o. Południe|Spółka Komandytowa|ul. Stoczniowców 5||PL|30-709|Kraków|C|||
|117349|||Miejski Zakład Gospodarki|Komunalnej Sp. z o.o.|ul. Konstruktorów 2||PL|67-100|NOWA SÓL|C|||
|117350|||HTI BP Spółka z ograniczoną|odpowiedzialnością|ul.Przywidzka 4||PL|80-174|Gdańsk|C|58/66-87-176||
|117351|||HTI BP Spółka z ograniczoną|odpowiedzialnością Śląsk|Stanowice, ul. Klonowa 1||PL|55-200|Oława|C|71/301-11-15||
|117352|||HTI BP Spółka z ograniczoną|odpowiedzialnością CENTRUM SP.k|ul.Papiernicza 7||PL|92-312|Łódź|C|||
|117353|||HTI BP Spółka z ograniczoną|odpowiedzialnością Warszawa|ul. Cieślewskich 44||PL|03-017|Warszawa|C|22/510-78-22||
|117354|||Zakład Usług Energetycznych|"""Wod Rem"" Sp. z o.o."|ul. Chemików 1||PL|37-310|Nowa Sarzyna|C|(17) 24 07 844||
|117355|||Hurtownia materiałów instalacyjnych|"""PIKUŁA"" Sp. z o.o."|ul.Przemysłowa 9||PL|38-200|Jasło|C|||
|117356|||"PHU ""HYDRAULIK"" SP.J. Kazimierz|Renata Konat GRUPA SBS|ul. Chojnicka 81||PL|89-500|Tuchola|C|660045236||
|117357|||HYDROSOLAR Sp.z o.o. MAŁOPOLSKA Sp.||Stoczniowców 5||PL|30-709|Kraków|C|(12)255-67-41||
|117358|||Zakład Gospodarki Komunalnej|w Szamotułach Sp. z o.o.|ul. Wojska Polskiego 14||PL|64-500|SZAMOTUŁY|C|61/29-218-51||
|117359|test||Promax Sp. z o.o.||ul. Pocztowa 14||PL|42-450|ŁAZY|R|||
|117360|||"""Miedzik"" Sp.z.o.o"||ul.Mieszka I 80||PL|71-011|Szczecin|C|||
|117361|||Control Process Trade Sp.z.o.o||ul.Obrońców Modlina 16||PL|30-733|Kraków|C|||
|117362|||JASTA Plus Sp. z o.o. Sp.K.||ul. Zamkowa 1||PL|68-200|Żary|C|||
|117363|||Przedsiębiorstwo Wodociągów i Kanal||ul.Wojska Polskiego 17||PL|73-150|ŁOBEZ|C|||
|117364|||Zakład Wodociągowo-Kanalizacyjny|w Śmiglu Sp. z o.o.|ul. hm.Zbigniewa Łukomskiego 19||PL|64-030|ŚMIGIEL|C|65/5180037||
|117365|||Gminny Zakład Wodociągów i Kanaliza|w Świerklanach|ul.Prosta 2||PL|44-264|JANKOWICE|C|32 422-96-60||
|117366|||INTEGRAL Sp. z o.o.||Langiewicza 37 skr.poczt. 16||PL|35-959|Rzeszów|C|||
|117367|||HYDREX|Sp.z.o.o. sp.k.|al.Piłsudskiego 135||PL|92-318|Łódź|C|42/633 33 10||
|117368|||"""OL-TERM"""|Rudziński Trusielewicz Spółka Jawna|ul. Budowlana 5||PL|10-424|Olsztyn|C|||
|117369|||Żagańskie Wodociągi i Kanalizacje S||ul. B.Chrobrego 44||PL|68-100|ŻAGAŃ|C|||
|117370|||P.K.R.I. WOD-BALL||Krokusowa 23a||PL|60-175|Poznań|C|||
|117371|||Przedsiębiorstwo Robót Inżynieryjny|"""Inżynieria"" S.A."|ul. Łapiguz 102||PL|21-400|Łuków|C|||
|117372|||HAMER Sp. z o.o.||ul.Gromadzka 66||PL|30-719|Kraków|C|(12)6532249||
|117373|||Mostostal Warszawa S.A.||ul. Konstruktorska 12A||PL|02-673|Warszawa|C|(022) 548-50-00||
|117374|||BUDIMEX||ul. Stawki 40||PL|01-040|Warszawa|C|||
|117375|||DEK Spółka z ograniczoną|odpowiedzialnością Sp.k.|ul. Pogorska 36 B||PL|32-500|Chrzanów|C|||
|117376|||ELEKTROBUDOWA Spółka Akcyjna|z siedzibą w Katowicach|ul.Porcelanowa 12||PL|40-246|Katowice|C|||
|117377|||Przedsiębiorstwo Produkcyjno-Handlo|-Usługowe MEGAN A.M. Szymkowiak|Os. Dębina 18/10||PL|61-450|Poznań|C|||
|117378|||PGE Górnictwo i Energetyka Konwencj|Oddz.KWB Bełchatów,Rogowiec,ul.Św B|ul. Węglowa 5||PL|97-400|Bełchatów|C|||
|117379|||Gminny Zakład Usług Komunalnych|w Bojanowie|ul.Parkowa 5||PL|37-433|BOJANÓW|C|||
|117380|||PAK Kopalnia Węgla Brunatnego Konin|Spółka Akcyjna|ul. 600-lecia 9||PL|62-540|Kleczew|C|||
|117381|||GPW Inżynieria Sp. z o.o.||ul.Rozalki 1||PL|41-948|PIEKARY ŚLĄSKIE|C|600-467-660||
|117382|||UNIPRO-PM||ul.Rzymowskiego 30/323||PL|02-729|Warszawa|C|022-8472812||
|117383|||ZHU ''MERKURY''Grzegorz Jaszczurows||ul.Jasienica 932||PL|43-385|Jasienica|C|||
|117384|||T4B Sp. z.o.o.||al. Stanów Zjednoczonych 32/U 5||PL|04-076|Warszawa|C|||
|117385|||Przedsiębiorstwo Wodociągów i Kanal|w Piasecznie Sp.z.o.o|ul.Żeromskiego 39||PL|05-500|PIASECZNO|C|||
|117386|||Górnośląskie Przedsiębiorstwo|Wodociągów Spółka Akcyjna|ul. Wojewódzka 19||PL|40-026|KATOWICE|C|||
|117387|||Chemoservis-Dwory S.A.||ul. Chemików 1||PL|32-600|OŚWIĘCIM|C|0338472062||
|117388|||Pfeifer & Langen Polska S.A.||ul.Mickiewicza 35||PL|60-837|Poznań|C|||
|117389|test||P.H.U ASBUD s.c.|Piotr Skalski, Agnieszka Skalska|Nowa Biala 42||PL|09-411|Biała|R|243661685||
|117390|||P.H.H.P. i A.P. EMET-IMPEX Spółka z|nowy nr klienta 4044|ul. Mierosławskiego 3||PL|70-101|Szczecin|C|||
|117391|||ECO RUR Januszkiewicz||ul. Mjr H .Sucharskiego 1||PL|63-000|Środa Wlkp.|C|||
|117392|||Centralbud Hurtownia Instalacyjna -|Andrzej Mielcarek Spółka Jawna|ul. Przemysłowa 30c||PL|85-758|Bydgoszcz|C|523717080||
|117393|||ZUW URBEX Spółka z o.o.||ul. M.Skłodowskiej - Curie 182||PL|59-301|Lubin|C|76/847-19-71||
|117394|||Invest System sp. z o.o.||ul. Okunin 31||PL|05-100|Nowy Dwór Mazowiecki|C|509984227||
|117395|||Hydrosolar Spółka z o.o.|Wschód Spółka Komandytowa|ul. Średnia 14||PL|25-650|Kielce|C|||
|117396|||AQUA TEAM GRUPA SBS|PIOTR TOBOLSKI|ul. Twardowskiego 18||PL|70-320|Szczecin|C|500298471||
|117397|test||Hydrosfera Józefów Sp.z.o.o||ul.Drogowców 20||PL|05-420|JÓZEFÓW|R|||
|117398|||Hydrowat PRBIM Kowalski Kazimierz||ul.Stodolniana 91||PL|62-500|Konin|C|||
|117399|||"Przedsiębiorstwo ""ALKOL"" Sp. Z o||ul. Paderewskiego 1||PL|95-040|Koluszki|C|663-514-028||
|117400|||KAN Sp.z.o.o.||ul.Główna 142||PL|97-410|Kleszczów|C|||
|117401|||Rosa||ul.Kopernika 2C||PL|05-850|Ozarów Mazowiecki|C|||
|117402|||"Przedsiębiorstwo Usługowe ""STARKA||ul. Podleśna 14R||PL|73-110|Stargard|C|691742561||
|117403|||ALSTAL Grupa Budowlana|Sp.z.o.o SPK|Jacewo 76||PL|88-100|Inowrocław|C|||
|117404|||INSTAC Sp.z.o.o|ul.Słoneczna 52G|||PL|05-500|Stara Iwiczna|C|||
|117405|||TG Instalacje Sp z o.o.||ul. Bukowska 49||PL|62-070|Dąbrowa|C|602-466-514||
|117406|||Mazur Specjalistyczne Przedsiębiors|Inżynieryjnych|Łozienica , ul. Prosta 26||PL|72-100|Goleniów|C|||
|117407|||Miko-Tech Sp. z o.o.||ul. Świerczewskiego 11B||PL|43-170|Łaziska Górne|C|32 358-90-10||
|117408|||STAR-WiK|Przedsiębiorstwo Wodociągów i Kanal|ul. Lubichowska 128||PL|83-200|STAROGARD GDAŃSKI|C|||
